incident_id,location,sub_location,datetime_occurred,hour,part_of_day,crime_type,description,is_user_report,Risk_Label
MUM-2024-13263,Bandra,Pali Hill,11-06-2024 15:53,15,Afternoon,Burglary,Unauthorized entry into a second-floor flat at Pali Hill while occupants were away.,TRUE,High
MUM-2024-04344,Cuffe Parade,Badhwar Park,27-10-2024 14:25,14,Afternoon,Fraud,Fake rental listing led to advance payment loss for an apartment in Cuffe Parade.,FALSE,Medium
MUM-2022-18663,Worli,Worli Sea Face,20-06-2022 01:05,1,Night,Assault,"An altercation turned physical outside a popular eatery in Worli Sea Face, leaving the victim with minor injuries.",FALSE,High
MUM-2024-08782,Colaba,Colaba Causeway,11-01-2024 05:21,5,Night,Drug Offense,Reports of drug peddling around a market area at Colaba Causeway prompted a follow-up investigation.,FALSE,High
MUM-2023-13839,Juhu,Juhu Beachfront,18-08-2023 19:55,19,Evening,Assault,"A passerby was pushed during a scuffle at Juhu Beachfront, witnesses report a group confrontation.",TRUE,High
MUM-2024-03356,Marine Drive,Netaji Subhash Marg,18-10-2024 19:26,19,Evening,Theft,Shopkeeper noticed items missing from a stall at Netaji Subhash Marg during the evening rush.,FALSE,Medium
MUM-2023-00522,Thane,Majiwada,12-02-2023 23:00,23,Night,Assault,"An altercation turned physical outside a popular eatery in Majiwada, leaving the victim with minor injuries.",FALSE,High
MUM-2023-04031,Andheri West,Veera Desai Road,24-05-2023 22:11,22,Night,Burglary,Household electronics stolen after burglars broke into a home on Veera Desai Road street.,FALSE,High
MUM-2023-19419,Cuffe Parade,Cuffe Parade Promenade,28-10-2023 11:51,11,Morning,Theft,A commuter reported a backpack snatched from their bag on a crowded vehicle near Cuffe Parade Promenade.,FALSE,Low
MUM-2023-17445,Marine Drive,Girgaum Chowpatty,13-03-2023 13:03,13,Afternoon,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Girgaum Chowpatty.,TRUE,Low
MUM-2022-19441,Worli,Prabhadevi Junction,07-12-2022 00:01,0,Night,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Prabhadevi Junction.,TRUE,High
MUM-2024-14409,Colaba,Leopold Cafe Area,21-02-2024 09:29,9,Morning,Fraud,Fake rental listing led to advance payment loss for an apartment in Colaba.,TRUE,High
MUM-2022-07257,Thane,Kopri,22-10-2022 10:20,10,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Kopri while owner shopped nearby.,FALSE,Low
MUM-2023-18393,Bandra,Carter Road,20-03-2023 08:11,8,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Carter Road while owner shopped nearby.,FALSE,Low
MUM-2023-13279,Worli,Prabhadevi Junction,12-08-2023 03:30,3,Night,Assault,Two individuals fought near Prabhadevi Junction after a verbal dispute escalated late night.,FALSE,High
MUM-2022-09251,Andheri West,SV Road,17-01-2022 14:58,14,Afternoon,Theft,Shopkeeper noticed items missing from a stall at SV Road during the afternoon rush.,FALSE,Low
MUM-2024-05701,Worli,Worli Sea Face,19-01-2024 19:37,19,Evening,Theft,Shopkeeper noticed items missing from a stall at Worli Sea Face during the evening rush.,FALSE,Medium
MUM-2024-16070,Powai,Powai Lake,26-02-2024 11:44,11,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Powai Lake while owner shopped nearby.,FALSE,Low
MUM-2022-09543,Powai,Saki Vihar Road,09-01-2022 01:37,1,Night,Assault,"A passerby was pushed during a scuffle at Saki Vihar Road, witnesses report a group confrontation.",FALSE,High
MUM-2022-16929,Colaba,Leopold Cafe Area,29-05-2022 15:02,15,Afternoon,Theft,Shopkeeper noticed items missing from a stall at Leopold Cafe Area during the afternoon rush.,FALSE,Low
MUM-2022-05438,Andheri West,Veera Desai Road,28-08-2022 20:42,20,Evening,Drug Offense,Police detained individuals with small quantities of drugs near Veera Desai Road during a evening check.,FALSE,Medium
MUM-2024-04745,Marine Drive,Netaji Subhash Marg,20-12-2024 13:36,13,Afternoon,Theft,A commuter reported a phone snatched from their bag on a crowded vehicle near Netaji Subhash Marg.,FALSE,Low
MUM-2022-01058,Thane,Ghodbunder Road,12-03-2022 19:52,19,Evening,Assault,"An altercation turned physical outside a popular eatery in Ghodbunder Road, leaving the victim with minor injuries.",FALSE,High
MUM-2023-18986,Andheri West,Lokhandwala Complex,23-07-2023 02:05,2,Night,Burglary,Residential unit in Lokhandwala Complex reported forced entry; valuables missing from bedroom.,FALSE,High
MUM-2024-07959,Marine Drive,Wankhede Vicinity,27-01-2024 15:41,15,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Wankhede Vicinity while owner shopped nearby.,FALSE,Low
MUM-2023-10954,Colaba,Colaba Causeway,26-11-2023 07:38,7,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Colaba Causeway while owner shopped nearby.,FALSE,Low
MUM-2023-14275,Powai,Hiranandani Gardens,21-04-2023 12:55,12,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Hiranandani Gardens while owner shopped nearby.,FALSE,Low
MUM-2024-00873,Thane,Vartak Nagar,10-04-2024 13:48,13,Afternoon,Burglary,Unauthorized entry into a second-floor flat at Vartak Nagar while occupants were away.,FALSE,Medium
MUM-2022-11747,Powai,Saki Vihar Road,25-07-2022 15:10,15,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Saki Vihar Road while owner shopped nearby.,FALSE,Low
MUM-2022-09040,Bandra,Hill Road,03-07-2022 15:01,15,Afternoon,Theft,Shopkeeper noticed items missing from a stall at Hill Road during the afternoon rush.,FALSE,Low
MUM-2022-16066,Worli,Lower Parel Border,08-08-2022 22:56,22,Night,Burglary,Residential unit in Lower Parel Border reported forced entry; valuables missing from bedroom.,FALSE,High
MUM-2023-12604,Andheri West,Veera Desai Road,05-04-2023 14:52,14,Afternoon,Assault,"A passerby was pushed during a scuffle at Veera Desai Road, witnesses report a group confrontation.",FALSE,High
MUM-2023-04016,Chembur,Tilak Nagar,26-06-2023 06:32,6,Morning,Theft,Shopkeeper noticed items missing from a stall at Tilak Nagar during the morning rush.,FALSE,Low
MUM-2022-17543,Powai,Powai Lake,17-12-2022 18:03,18,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Powai Lake.,FALSE,Medium
MUM-2024-04232,Powai,Hiranandani Gardens,17-04-2024 18:21,18,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Hiranandani Gardens, police were called for crowd control.",FALSE,Medium
MUM-2024-12302,Chembur,Deonar,22-04-2024 10:27,10,Morning,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Deonar.,FALSE,Low
MUM-2023-00307,Bandra,Pali Hill,15-05-2023 17:37,17,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Pali Hill, police were called for crowd control.",FALSE,Medium
MUM-2024-16842,Colaba,Colaba Causeway,06-02-2024 17:11,17,Evening,Drug Offense,Police detained individuals with small quantities of drugs near Colaba Causeway during a evening check.,FALSE,Medium
MUM-2023-17699,Dharavi,Lohar Chawl,21-08-2023 13:22,13,Afternoon,Burglary,Unauthorized entry into a second-floor flat at Lohar Chawl while occupants were away.,FALSE,Medium
MUM-2024-03493,Marine Drive,Girgaum Chowpatty,12-01-2024 21:00,21,Night,Drug Offense,Police detained individuals with small quantities of drugs near Girgaum Chowpatty during a night check.,FALSE,High
MUM-2022-10521,Worli,Worli Sea Face,25-07-2022 16:20,16,Afternoon,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Worli Sea Face.,FALSE,Low
MUM-2024-05140,Cuffe Parade,Cuffe Parade Market,12-01-2024 02:15,2,Night,Sexual Harassment,A complaint filed about harassment at Cuffe Parade Market after an incident on public transport.,FALSE,High
MUM-2022-11040,Bandra,Carter Road,11-02-2022 21:20,21,Night,Vandalism,"Public property damaged at Carter Road, including benches and signage.",FALSE,High
MUM-2022-12972,Andheri West,SV Road,21-02-2022 18:35,18,Evening,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near SV Road in the evening.,TRUE,High
MUM-2022-19183,Andheri West,Versova Market,24-05-2022 01:32,1,Night,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near Versova Market in the night.,FALSE,High
MUM-2023-05182,Ghatkopar,R City Area,19-08-2023 12:50,12,Afternoon,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during afternoon.,FALSE,Medium
MUM-2024-11362,Juhu,Santacruz Link Rd,06-06-2024 17:09,17,Evening,Assault,"An altercation turned physical outside a popular eatery in Santacruz Link Rd, leaving the victim with minor injuries.",FALSE,High
MUM-2022-11485,Ghatkopar,Station Road,11-10-2022 13:09,13,Afternoon,Theft,Shopkeeper noticed items missing from a stall at Station Road during the afternoon rush.,FALSE,Low
MUM-2022-01925,Juhu,Santacruz Link Rd,08-11-2022 18:50,18,Evening,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during evening.,FALSE,Medium
MUM-2023-18106,Cuffe Parade,Badhwar Park,06-12-2023 23:53,23,Night,Burglary,Residential unit in Badhwar Park reported forced entry; valuables missing from bedroom.,TRUE,High
MUM-2022-09536,Marine Drive,Wankhede Vicinity,05-10-2022 22:51,22,Night,Assault,"A passerby was pushed during a scuffle at Wankhede Vicinity, witnesses report a group confrontation.",FALSE,High
MUM-2024-13875,Thane,Majiwada,08-02-2024 16:51,16,Afternoon,Assault,Two individuals fought near Majiwada after a verbal dispute escalated late afternoon.,FALSE,High
MUM-2024-13596,Bandra,Carter Road,01-04-2024 17:21,17,Evening,Assault,Two individuals fought near Carter Road after a verbal dispute escalated late evening.,FALSE,High
MUM-2023-16265,Marine Drive,Girgaum Chowpatty,06-01-2023 19:44,19,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Girgaum Chowpatty while owner shopped nearby.,FALSE,Medium
MUM-2023-06209,Juhu,Santacruz Link Rd,28-05-2023 12:21,12,Afternoon,Assault,Two individuals fought near Santacruz Link Rd after a verbal dispute escalated late afternoon.,FALSE,High
MUM-2023-01352,Thane,Kopri,19-02-2023 17:09,17,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Kopri.,FALSE,Medium
MUM-2023-15694,Bandra,Carter Road,03-02-2023 15:27,15,Afternoon,Theft,Shopkeeper noticed items missing from a stall at Carter Road during the afternoon rush.,FALSE,Low
MUM-2023-12691,Colaba,Gateway Circle,15-07-2023 18:46,18,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Gateway Circle, police were called for crowd control.",FALSE,Medium
MUM-2024-09599,Colaba,Leopold Cafe Area,09-02-2024 17:12,17,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Leopold Cafe Area while owner shopped nearby.,FALSE,Medium
MUM-2022-05162,Marine Drive,Netaji Subhash Marg,01-07-2022 13:17,13,Afternoon,Theft,Shopkeeper noticed items missing from a stall at Netaji Subhash Marg during the afternoon rush.,FALSE,Low
MUM-2022-13188,Marine Drive,Netaji Subhash Marg,27-10-2022 18:36,18,Evening,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near Netaji Subhash Marg in the evening.,FALSE,High
MUM-2023-00867,Dharavi,Lohar Chawl,17-08-2023 20:17,20,Evening,Theft,Shopkeeper noticed items missing from a stall at Lohar Chawl during the evening rush.,FALSE,Medium
MUM-2022-13057,Juhu,Juhu Beachfront,31-03-2022 09:41,9,Morning,Theft,Shopkeeper noticed items missing from a stall at Juhu Beachfront during the morning rush.,FALSE,Low
MUM-2022-03345,Colaba,Leopold Cafe Area,03-08-2022 21:30,21,Night,Assault,Two individuals fought near Leopold Cafe Area after a verbal dispute escalated late night.,TRUE,High
MUM-2022-08196,Juhu,Santacruz Link Rd,18-04-2022 15:12,15,Afternoon,Assault,"An altercation turned physical outside a popular eatery in Santacruz Link Rd, leaving the victim with minor injuries.",FALSE,High
MUM-2024-04302,Bandra,Hill Road,27-08-2024 19:54,19,Evening,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near Hill Road in the evening.,FALSE,High
MUM-2023-09732,Marine Drive,Girgaum Chowpatty,03-12-2023 19:24,19,Evening,Vandalism,"Graffiti and broken windows found at a shopfront in Girgaum Chowpatty, incident likely occurred evening.",FALSE,Medium
MUM-2024-03534,Cuffe Parade,Badhwar Park,16-09-2024 03:32,3,Night,Theft,Shopkeeper noticed items missing from a stall at Badhwar Park during the night rush.,FALSE,High
MUM-2022-02450,Colaba,Gateway Circle,22-09-2022 23:12,23,Night,Assault,Two individuals fought near Gateway Circle after a verbal dispute escalated late night.,FALSE,High
MUM-2022-07622,Dharavi,Lohar Chawl,12-06-2022 18:55,18,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Lohar Chawl.,FALSE,Medium
MUM-2024-18301,Ghatkopar,Station Road,09-05-2024 01:50,1,Night,Burglary,Residential unit in Station Road reported forced entry; valuables missing from bedroom.,FALSE,High
MUM-2024-01186,Worli,Lower Parel Border,29-05-2024 13:17,13,Afternoon,Sexual Harassment,A complaint filed about harassment at Lower Parel Border after an incident on public transport.,FALSE,High
MUM-2022-04901,Powai,Saki Vihar Road,15-03-2022 17:59,17,Evening,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Saki Vihar Road.,FALSE,Medium
MUM-2023-16962,Cuffe Parade,Badhwar Park,20-04-2023 04:16,4,Night,Vandalism,"Graffiti and broken windows found at a shopfront in Badhwar Park, incident likely occurred night.",FALSE,High
MUM-2022-05937,Colaba,Colaba Causeway,09-09-2022 16:33,16,Afternoon,Burglary,Household electronics stolen after burglars broke into a home on Colaba Causeway street.,FALSE,Medium
MUM-2022-02265,Marine Drive,Netaji Subhash Marg,23-10-2022 22:29,22,Night,Burglary,Household electronics stolen after burglars broke into a home on Netaji Subhash Marg street.,FALSE,High
MUM-2024-00261,Marine Drive,Girgaum Chowpatty,16-02-2024 00:51,0,Night,Burglary,Unauthorized entry into a second-floor flat at Girgaum Chowpatty while occupants were away.,FALSE,High
MUM-2023-17798,Thane,Ghodbunder Road,04-09-2023 18:04,18,Evening,Burglary,Residential unit in Ghodbunder Road reported forced entry; valuables missing from bedroom.,FALSE,Medium
MUM-2023-18502,Juhu,Santacruz Link Rd,16-11-2023 08:05,8,Morning,Assault,"A passerby was pushed during a scuffle at Santacruz Link Rd, witnesses report a group confrontation.",FALSE,High
MUM-2024-03915,Worli,Worli Sea Face,26-11-2024 17:28,17,Evening,Armed Robbery,Armed robbers targeted a convenience shop near Worli Sea Face and escaped before police arrived.,FALSE,High
MUM-2023-17685,Cuffe Parade,Cuffe Parade Market,31-01-2023 11:34,11,Morning,Public Disturbance,"Loud rowdy crowd reported outside a bar at Cuffe Parade Market, police were called for crowd control.",FALSE,Low
MUM-2023-01092,Andheri West,Lokhandwala Complex,12-11-2023 16:17,16,Afternoon,Burglary,Residential unit in Lokhandwala Complex reported forced entry; valuables missing from bedroom.,FALSE,Medium
MUM-2024-17018,Powai,Saki Vihar Road,03-01-2024 20:41,20,Evening,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Saki Vihar Road.,FALSE,Medium
MUM-2022-06932,Cuffe Parade,Cuffe Parade Market,24-03-2022 10:49,10,Morning,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Cuffe Parade Market.,FALSE,Low
MUM-2024-04650,Bandra,Carter Road,14-03-2024 10:55,10,Morning,Theft,A commuter reported a phone snatched from their bag on a crowded vehicle near Carter Road.,FALSE,Low
MUM-2023-02210,Ghatkopar,Kailash Nagar,28-10-2023 20:01,20,Evening,Sexual Harassment,A complaint filed about harassment at Kailash Nagar after an incident on public transport.,FALSE,High
MUM-2022-14384,Ghatkopar,R City Area,10-02-2022 10:43,10,Morning,Theft,Personal belongings taken from a parked two-wheeler outside R City Area while owner shopped nearby.,TRUE,Low
MUM-2022-16303,Cuffe Parade,Cuffe Parade Promenade,17-10-2022 15:10,15,Afternoon,Assault,"An altercation turned physical outside a popular eatery in Cuffe Parade Promenade, leaving the victim with minor injuries.",FALSE,High
MUM-2024-09839,Juhu,JVPD Scheme,10-04-2024 00:49,0,Night,Vandalism,Vehicles had tires slashed overnight in the parking lane near JVPD Scheme.,FALSE,High
